Start,Meter,kWh
"01/29/2026 8:00:00 PM","Meter #95175892g","0.00"
"01/29/2026 8:15:00 PM","Meter #95175892","6.04"
"01/29/2026 8:15:00 PM","Meter #95175892g","0.00"
"01/29/2026 8:30:00 PM","Meter #95175892","6.11"
"01/29/2026 8:30:00 PM","Meter #95175892g","0.00"
"01/29/2026 8:45:00 PM","Meter #95175892","5.92"
"01/29/2026 8:45:00 PM","Meter #95175892g","0.00"
"01/29/2026 9:00:00 PM","Meter #95175892","5.88"
"01/29/2026 9:00:00 PM","Meter #95175892g","0.00"
"01/29/2026 9:15:00 PM","Meter #95175892","6.00"
"01/29/2026 9:15:00 PM","Meter #95175892g","0.00"
"01/29/2026 9:30:00 PM","Meter #95175892","5.32"
"01/29/2026 9:30:00 PM","Meter #95175892g","0.00"
"01/29/2026 9:45:00 PM","Meter #95175892","3.33"
"01/29/2026 9:45:00 PM","Meter #95175892g","0.00"
"01/29/2026 10:00:00 PM","Meter #95175892","3.34"
"01/29/2026 10:00:00 PM","Meter #95175892g","0.00"
"01/29/2026 10:15:00 PM","Meter #95175892","3.32"
"01/29/2026 10:15:00 PM","Meter #95175892g","0.00"
"01/29/2026 10:30:00 PM","Meter #95175892","3.33"
"01/29/2026 10:30:00 PM","Meter #95175892g","0.00"
"01/29/2026 10:45:00 PM","Meter #95175892","3.26"
"01/29/2026 10:45:00 PM","Meter #95175892g","0.00"
"01/29/2026 11:00:00 PM","Meter #95175892","3.16"
"01/29/2026 11:00:00 PM","Meter #95175892g","0.00"
"01/29/2026 11:15:00 PM","Meter #95175892","3.22"
"01/29/2026 11:15:00 PM","Meter #95175892g","0.00"
"01/29/2026 11:30:00 PM","Meter #95175892","3.31"
"01/29/2026 11:30:00 PM","Meter #95175892g","0.00"
"01/29/2026 11:45:00 PM","Meter #95175892","3.34"
"01/29/2026 11:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 12:00:00 AM","Meter #95175892","2.82"
"01/30/2026 12:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 12:15:00 AM","Meter #95175892","3.04"
"01/30/2026 12:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 12:30:00 AM","Meter #95175892","3.22"
"01/30/2026 12:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 12:45:00 AM","Meter #95175892","3.22"
"01/30/2026 12:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 1:00:00 AM","Meter #95175892","2.75"
"01/30/2026 1:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 1:15:00 AM","Meter #95175892","2.12"
"01/30/2026 1:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 1:30:00 AM","Meter #95175892","1.52"
"01/30/2026 1:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 1:45:00 AM","Meter #95175892","1.26"
"01/30/2026 1:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 2:00:00 AM","Meter #95175892","1.54"
"01/30/2026 2:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 2:15:00 AM","Meter #95175892","0.97"
"01/30/2026 2:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 2:30:00 AM","Meter #95175892","0.96"
"01/30/2026 2:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 2:45:00 AM","Meter #95175892","0.39"
"01/30/2026 2:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 3:00:00 AM","Meter #95175892","0.32"
"01/30/2026 3:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 3:15:00 AM","Meter #95175892","0.18"
"01/30/2026 3:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 3:30:00 AM","Meter #95175892","0.17"
"01/30/2026 3:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 3:45:00 AM","Meter #95175892","2.26"
"01/30/2026 3:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 4:00:00 AM","Meter #95175892","1.51"
"01/30/2026 4:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 4:15:00 AM","Meter #95175892","0.35"
"01/30/2026 4:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 4:30:00 AM","Meter #95175892","1.51"
"01/30/2026 4:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 4:45:00 AM","Meter #95175892","3.21"
"01/30/2026 4:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 5:00:00 AM","Meter #95175892","3.63"
"01/30/2026 5:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 5:15:00 AM","Meter #95175892","3.13"
"01/30/2026 5:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 5:30:00 AM","Meter #95175892","2.56"
"01/30/2026 5:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 5:45:00 AM","Meter #95175892","0.85"
"01/30/2026 5:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 6:00:00 AM","Meter #95175892","0.74"
"01/30/2026 6:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 6:15:00 AM","Meter #95175892","0.70"
"01/30/2026 6:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 6:30:00 AM","Meter #95175892","0.62"
"01/30/2026 6:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 6:45:00 AM","Meter #95175892","0.83"
"01/30/2026 6:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 7:00:00 AM","Meter #95175892","0.68"
"01/30/2026 7:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 7:15:00 AM","Meter #95175892","0.69"
"01/30/2026 7:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 7:30:00 AM","Meter #95175892","3.28"
"01/30/2026 7:30:00 AM","Meter #95175892g","0.00"
"01/30/2026 7:45:00 AM","Meter #95175892","4.67"
"01/30/2026 7:45:00 AM","Meter #95175892g","0.00"
"01/30/2026 8:00:00 AM","Meter #95175892","0.63"
"01/30/2026 8:00:00 AM","Meter #95175892g","0.00"
"01/30/2026 8:15:00 AM","Meter #95175892","0.12"
"01/30/2026 8:15:00 AM","Meter #95175892g","0.00"
"01/30/2026 8:30:00 AM","Meter #95175892","0.03"
"01/30/2026 8:30:00 AM","Meter #95175892g","-0.00"
"01/30/2026 8:45:00 AM","Meter #95175892","0.00"
"01/30/2026 8:45:00 AM","Meter #95175892g","-0.08"
"01/30/2026 9:00:00 AM","Meter #95175892","0.01"
"01/30/2026 9:00:00 AM","Meter #95175892g","-0.16"
"01/30/2026 9:15:00 AM","Meter #95175892","0.00"
"01/30/2026 9:15:00 AM","Meter #95175892g","-0.39"
"01/30/2026 9:30:00 AM","Meter #95175892","0.00"
"01/30/2026 9:30:00 AM","Meter #95175892g","-0.52"
"01/30/2026 9:45:00 AM","Meter #95175892","0.00"
"01/30/2026 9:45:00 AM","Meter #95175892g","-0.48"
"01/30/2026 10:00:00 AM","Meter #95175892","0.00"
"01/30/2026 10:00:00 AM","Meter #95175892g","-0.56"
"01/30/2026 10:15:00 AM","Meter #95175892","0.00"
"01/30/2026 10:15:00 AM","Meter #95175892g","-0.60"
"01/30/2026 10:30:00 AM","Meter #95175892","0.00"
"01/30/2026 10:30:00 AM","Meter #95175892g","-0.69"
"01/30/2026 10:45:00 AM","Meter #95175892","0.00"
"01/30/2026 10:45:00 AM","Meter #95175892g","-0.89"
"01/30/2026 11:00:00 AM","Meter #95175892","0.00"
"01/30/2026 11:00:00 AM","Meter #95175892g","-0.88"
"01/30/2026 11:15:00 AM","Meter #95175892","0.00"
"01/30/2026 11:15:00 AM","Meter #95175892g","-0.70"
"01/30/2026 11:30:00 AM","Meter #95175892","0.00"
"01/30/2026 11:30:00 AM","Meter #95175892g","-0.70"
"01/30/2026 11:45:00 AM","Meter #95175892","0.00"
"01/30/2026 11:45:00 AM","Meter #95175892g","-0.74"
"01/30/2026 12:00:00 PM","Meter #95175892","0.86"
"01/30/2026 12:00:00 PM","Meter #95175892g","-0.43"
"01/30/2026 12:15:00 PM","Meter #95175892","2.25"
"01/30/2026 12:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 12:30:00 PM","Meter #95175892","2.44"
"01/30/2026 12:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 12:45:00 PM","Meter #95175892","0.83"
"01/30/2026 12:45:00 PM","Meter #95175892g","-0.10"
"01/30/2026 1:00:00 PM","Meter #95175892","0.00"
"01/30/2026 1:00:00 PM","Meter #95175892g","-0.38"
"01/30/2026 1:15:00 PM","Meter #95175892","0.00"
"01/30/2026 1:15:00 PM","Meter #95175892g","-0.42"
"01/30/2026 1:30:00 PM","Meter #95175892","0.00"
"01/30/2026 1:30:00 PM","Meter #95175892g","-0.57"
"01/30/2026 1:45:00 PM","Meter #95175892","0.00"
"01/30/2026 1:45:00 PM","Meter #95175892g","-0.32"
"01/30/2026 2:00:00 PM","Meter #95175892","0.01"
"01/30/2026 2:00:00 PM","Meter #95175892g","-0.20"
"01/30/2026 2:15:00 PM","Meter #95175892","0.00"
"01/30/2026 2:15:00 PM","Meter #95175892g","-0.29"
"01/30/2026 2:30:00 PM","Meter #95175892","0.00"
"01/30/2026 2:30:00 PM","Meter #95175892g","-0.39"
"01/30/2026 2:45:00 PM","Meter #95175892","0.00"
"01/30/2026 2:45:00 PM","Meter #95175892g","-0.54"
"01/30/2026 3:00:00 PM","Meter #95175892","0.00"
"01/30/2026 3:00:00 PM","Meter #95175892g","-0.34"
"01/30/2026 3:15:00 PM","Meter #95175892","0.00"
"01/30/2026 3:15:00 PM","Meter #95175892g","-0.25"
"01/30/2026 3:30:00 PM","Meter #95175892","0.00"
"01/30/2026 3:30:00 PM","Meter #95175892g","-0.38"
"01/30/2026 3:45:00 PM","Meter #95175892","0.00"
"01/30/2026 3:45:00 PM","Meter #95175892g","-0.36"
"01/30/2026 4:00:00 PM","Meter #95175892","0.00"
"01/30/2026 4:00:00 PM","Meter #95175892g","-0.34"
"01/30/2026 4:15:00 PM","Meter #95175892","0.04"
"01/30/2026 4:15:00 PM","Meter #95175892g","-0.13"
"01/30/2026 4:30:00 PM","Meter #95175892","0.38"
"01/30/2026 4:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 4:45:00 PM","Meter #95175892","0.50"
"01/30/2026 4:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 5:00:00 PM","Meter #95175892","0.40"
"01/30/2026 5:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 5:15:00 PM","Meter #95175892","0.40"
"01/30/2026 5:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 5:30:00 PM","Meter #95175892","0.33"
"01/30/2026 5:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 5:45:00 PM","Meter #95175892","0.22"
"01/30/2026 5:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 6:00:00 PM","Meter #95175892","0.30"
"01/30/2026 6:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 6:15:00 PM","Meter #95175892","0.60"
"01/30/2026 6:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 6:30:00 PM","Meter #95175892","0.32"
"01/30/2026 6:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 6:45:00 PM","Meter #95175892","0.33"
"01/30/2026 6:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 7:00:00 PM","Meter #95175892","0.34"
"01/30/2026 7:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 7:15:00 PM","Meter #95175892","0.15"
"01/30/2026 7:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 7:30:00 PM","Meter #95175892","0.52"
"01/30/2026 7:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 7:45:00 PM","Meter #95175892","0.50"
"01/30/2026 7:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 8:00:00 PM","Meter #95175892","0.36"
"01/30/2026 8:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 8:15:00 PM","Meter #95175892","0.39"
"01/30/2026 8:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 8:30:00 PM","Meter #95175892","0.48"
"01/30/2026 8:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 8:45:00 PM","Meter #95175892","0.56"
"01/30/2026 8:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 9:00:00 PM","Meter #95175892","0.69"
"01/30/2026 9:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 9:15:00 PM","Meter #95175892","0.72"
"01/30/2026 9:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 9:30:00 PM","Meter #95175892","0.52"
"01/30/2026 9:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 9:45:00 PM","Meter #95175892","1.57"
"01/30/2026 9:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 10:00:00 PM","Meter #95175892","7.61"
"01/30/2026 10:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 10:15:00 PM","Meter #95175892","7.69"
"01/30/2026 10:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 10:30:00 PM","Meter #95175892","7.93"
"01/30/2026 10:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 10:45:00 PM","Meter #95175892","8.02"
"01/30/2026 10:45:00 PM","Meter #95175892g","0.00"
"01/30/2026 11:00:00 PM","Meter #95175892","7.65"
"01/30/2026 11:00:00 PM","Meter #95175892g","0.00"
"01/30/2026 11:15:00 PM","Meter #95175892","7.79"
"01/30/2026 11:15:00 PM","Meter #95175892g","0.00"
"01/30/2026 11:30:00 PM","Meter #95175892","8.04"
"01/30/2026 11:30:00 PM","Meter #95175892g","0.00"
"01/30/2026 11:45:00 PM","Meter #95175892","7.69"
"01/30/2026 11:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 12:00:00 AM","Meter #95175892","7.73"
"01/31/2026 12:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 12:15:00 AM","Meter #95175892","7.74"
"01/31/2026 12:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 12:30:00 AM","Meter #95175892","7.76"
"01/31/2026 12:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 12:45:00 AM","Meter #95175892","7.74"
"01/31/2026 12:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 1:00:00 AM","Meter #95175892","7.60"
"01/31/2026 1:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 1:15:00 AM","Meter #95175892","7.64"
"01/31/2026 1:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 1:30:00 AM","Meter #95175892","5.98"
"01/31/2026 1:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 1:45:00 AM","Meter #95175892","5.16"
"01/31/2026 1:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 2:00:00 AM","Meter #95175892","3.25"
"01/31/2026 2:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 2:15:00 AM","Meter #95175892","3.23"
"01/31/2026 2:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 2:30:00 AM","Meter #95175892","3.21"
"01/31/2026 2:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 2:45:00 AM","Meter #95175892","3.20"
"01/31/2026 2:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 3:00:00 AM","Meter #95175892","3.20"
"01/31/2026 3:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 3:15:00 AM","Meter #95175892","2.05"
"01/31/2026 3:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 3:30:00 AM","Meter #95175892","0.23"
"01/31/2026 3:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 3:45:00 AM","Meter #95175892","0.36"
"01/31/2026 3:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 4:00:00 AM","Meter #95175892","0.34"
"01/31/2026 4:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 4:15:00 AM","Meter #95175892","0.34"
"01/31/2026 4:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 4:30:00 AM","Meter #95175892","0.34"
"01/31/2026 4:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 4:45:00 AM","Meter #95175892","0.33"
"01/31/2026 4:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 5:00:00 AM","Meter #95175892","0.34"
"01/31/2026 5:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 5:15:00 AM","Meter #95175892","0.35"
"01/31/2026 5:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 5:30:00 AM","Meter #95175892","0.24"
"01/31/2026 5:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 5:45:00 AM","Meter #95175892","0.73"
"01/31/2026 5:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 6:00:00 AM","Meter #95175892","2.16"
"01/31/2026 6:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 6:15:00 AM","Meter #95175892","1.44"
"01/31/2026 6:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 6:30:00 AM","Meter #95175892","0.32"
"01/31/2026 6:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 6:45:00 AM","Meter #95175892","0.32"
"01/31/2026 6:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 7:00:00 AM","Meter #95175892","0.34"
"01/31/2026 7:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 7:15:00 AM","Meter #95175892","0.28"
"01/31/2026 7:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 7:30:00 AM","Meter #95175892","0.26"
"01/31/2026 7:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 7:45:00 AM","Meter #95175892","0.58"
"01/31/2026 7:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 8:00:00 AM","Meter #95175892","0.54"
"01/31/2026 8:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 8:15:00 AM","Meter #95175892","0.22"
"01/31/2026 8:15:00 AM","Meter #95175892g","-0.02"
"01/31/2026 8:30:00 AM","Meter #95175892","0.34"
"01/31/2026 8:30:00 AM","Meter #95175892g","0.00"
"01/31/2026 8:45:00 AM","Meter #95175892","0.34"
"01/31/2026 8:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 9:00:00 AM","Meter #95175892","0.14"
"01/31/2026 9:00:00 AM","Meter #95175892g","0.00"
"01/31/2026 9:15:00 AM","Meter #95175892","0.08"
"01/31/2026 9:15:00 AM","Meter #95175892g","0.00"
"01/31/2026 9:30:00 AM","Meter #95175892","0.07"
"01/31/2026 9:30:00 AM","Meter #95175892g","-0.02"
"01/31/2026 9:45:00 AM","Meter #95175892","0.04"
"01/31/2026 9:45:00 AM","Meter #95175892g","-0.34"
"01/31/2026 10:00:00 AM","Meter #95175892","0.00"
"01/31/2026 10:00:00 AM","Meter #95175892g","-0.62"
"01/31/2026 10:15:00 AM","Meter #95175892","0.00"
"01/31/2026 10:15:00 AM","Meter #95175892g","-0.46"
"01/31/2026 10:30:00 AM","Meter #95175892","0.68"
"01/31/2026 10:30:00 AM","Meter #95175892g","-0.33"
"01/31/2026 10:45:00 AM","Meter #95175892","1.55"
"01/31/2026 10:45:00 AM","Meter #95175892g","0.00"
"01/31/2026 11:00:00 AM","Meter #95175892","0.30"
"01/31/2026 11:00:00 AM","Meter #95175892g","-0.59"
"01/31/2026 11:15:00 AM","Meter #95175892","0.00"
"01/31/2026 11:15:00 AM","Meter #95175892g","-0.78"
"01/31/2026 11:30:00 AM","Meter #95175892","0.00"
"01/31/2026 11:30:00 AM","Meter #95175892g","-0.81"
"01/31/2026 11:45:00 AM","Meter #95175892","0.00"
"01/31/2026 11:45:00 AM","Meter #95175892g","-0.82"
"01/31/2026 12:00:00 PM","Meter #95175892","0.00"
"01/31/2026 12:00:00 PM","Meter #95175892g","-0.58"
"01/31/2026 12:15:00 PM","Meter #95175892","0.00"
"01/31/2026 12:15:00 PM","Meter #95175892g","-0.34"
"01/31/2026 12:30:00 PM","Meter #95175892","0.01"
"01/31/2026 12:30:00 PM","Meter #95175892g","-0.14"
"01/31/2026 12:45:00 PM","Meter #95175892","0.00"
"01/31/2026 12:45:00 PM","Meter #95175892g","-0.54"
"01/31/2026 1:00:00 PM","Meter #95175892","0.00"
"01/31/2026 1:00:00 PM","Meter #95175892g","-0.54"
"01/31/2026 1:15:00 PM","Meter #95175892","0.00"
"01/31/2026 1:15:00 PM","Meter #95175892g","-0.57"
"01/31/2026 1:30:00 PM","Meter #95175892","0.00"
"01/31/2026 1:30:00 PM","Meter #95175892g","-0.63"
"01/31/2026 1:45:00 PM","Meter #95175892","0.00"
"01/31/2026 1:45:00 PM","Meter #95175892g","-0.42"
"01/31/2026 2:00:00 PM","Meter #95175892","0.00"
"01/31/2026 2:00:00 PM","Meter #95175892g","-0.30"
"01/31/2026 2:15:00 PM","Meter #95175892","0.00"
"01/31/2026 2:15:00 PM","Meter #95175892g","-0.22"
"01/31/2026 2:30:00 PM","Meter #95175892","0.00"
"01/31/2026 2:30:00 PM","Meter #95175892g","-0.33"
"01/31/2026 2:45:00 PM","Meter #95175892","0.00"
"01/31/2026 2:45:00 PM","Meter #95175892g","-0.31"
"01/31/2026 3:00:00 PM","Meter #95175892","0.00"
"01/31/2026 3:00:00 PM","Meter #95175892g","-0.38"
"01/31/2026 3:15:00 PM","Meter #95175892","0.92"
"01/31/2026 3:15:00 PM","Meter #95175892g","-0.20"
"01/31/2026 3:30:00 PM","Meter #95175892","1.72"
"01/31/2026 3:30:00 PM","Meter #95175892g","-0.00"
"01/31/2026 3:45:00 PM","Meter #95175892","0.02"
"01/31/2026 3:45:00 PM","Meter #95175892g","-0.01"
"01/31/2026 4:00:00 PM","Meter #95175892","0.02"
"01/31/2026 4:00:00 PM","Meter #95175892g","-0.08"
"01/31/2026 4:15:00 PM","Meter #95175892","0.06"
"01/31/2026 4:15:00 PM","Meter #95175892g","-0.01"
"01/31/2026 4:30:00 PM","Meter #95175892","0.23"
"01/31/2026 4:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 4:45:00 PM","Meter #95175892","0.32"
"01/31/2026 4:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 5:00:00 PM","Meter #95175892","0.34"
"01/31/2026 5:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 5:15:00 PM","Meter #95175892","0.32"
"01/31/2026 5:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 5:30:00 PM","Meter #95175892","0.31"
"01/31/2026 5:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 5:45:00 PM","Meter #95175892","0.98"
"01/31/2026 5:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 6:00:00 PM","Meter #95175892","1.33"
"01/31/2026 6:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 6:15:00 PM","Meter #95175892","0.96"
"01/31/2026 6:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 6:30:00 PM","Meter #95175892","1.16"
"01/31/2026 6:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 6:45:00 PM","Meter #95175892","0.93"
"01/31/2026 6:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 7:00:00 PM","Meter #95175892","0.95"
"01/31/2026 7:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 7:15:00 PM","Meter #95175892","1.12"
"01/31/2026 7:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 7:30:00 PM","Meter #95175892","1.16"
"01/31/2026 7:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 7:45:00 PM","Meter #95175892","0.43"
"01/31/2026 7:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 8:00:00 PM","Meter #95175892","2.23"
"01/31/2026 8:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 8:15:00 PM","Meter #95175892","1.72"
"01/31/2026 8:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 8:30:00 PM","Meter #95175892","0.55"
"01/31/2026 8:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 8:45:00 PM","Meter #95175892","0.59"
"01/31/2026 8:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 9:00:00 PM","Meter #95175892","0.62"
"01/31/2026 9:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 9:15:00 PM","Meter #95175892","0.36"
"01/31/2026 9:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 9:30:00 PM","Meter #95175892","0.30"
"01/31/2026 9:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 9:45:00 PM","Meter #95175892","0.16"
"01/31/2026 9:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 10:00:00 PM","Meter #95175892","5.80"
"01/31/2026 10:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 10:15:00 PM","Meter #95175892","6.30"
"01/31/2026 10:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 10:30:00 PM","Meter #95175892","4.86"
"01/31/2026 10:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 10:45:00 PM","Meter #95175892","4.30"
"01/31/2026 10:45:00 PM","Meter #95175892g","0.00"
"01/31/2026 11:00:00 PM","Meter #95175892","5.68"
"01/31/2026 11:00:00 PM","Meter #95175892g","0.00"
"01/31/2026 11:15:00 PM","Meter #95175892","5.48"
"01/31/2026 11:15:00 PM","Meter #95175892g","0.00"
"01/31/2026 11:30:00 PM","Meter #95175892","5.18"
"01/31/2026 11:30:00 PM","Meter #95175892g","0.00"
"01/31/2026 11:45:00 PM","Meter #95175892","5.52"
"01/31/2026 11:45:00 PM","Meter #95175892g","0.00"
"02/01/2026 12:00:00 AM","Meter #95175892","5.16"
"02/01/2026 12:00:00 AM","Meter #95175892g","0.00"
"02/01/2026 12:15:00 AM","Meter #95175892","4.83"
"02/01/2026 12:15:00 AM","Meter #95175892g","0.00"
"02/01/2026 12:30:00 AM","Meter #95175892","2.66"
"02/01/2026 12:30:00 AM","Meter #95175892g","0.00"
"02/01/2026 12:45:00 AM","Meter #95175892","2.84"
"02/01/2026 12:45:00 AM","Meter #95175892g","0.00"
"02/01/2026 1:00:00 AM","Meter #95175892","2.07"
"02/01/2026 1:00:00 AM","Meter #95175892g","0.00"
"02/01/2026 1:15:00 AM","Meter #95175892","1.84"
"02/01/2026 1:15:00 AM","Meter #95175892g","0.00"
"02/01/2026 1:30:00 AM","Meter #95175892","1.76"
"02/01/2026 1:30:00 AM","Meter #95175892g","0.00"
"02/01/2026 1:45:00 AM","Meter #95175892","1.77"
"02/01/2026 1:45:00 AM","Meter #95175892g","0.00"
"02/01/2026 2:00:00 AM","Meter #95175892","0.94"
"02/01/2026 2:00:00 AM","Meter #95175892g","0.00"
"02/01/2026 2:15:00 AM","Meter #95175892","1.50"
"02/01/2026 2:15:00 AM","Meter #95175892g","0.00"
"02/01/2026 2:30:00 AM","Meter #95175892","0.82"
"02/01/2026 2:30:00 AM","Meter #95175892g","0.00"
"02/01/2026 2:45:00 AM","Meter #95175892","0.42"
"02/01/2026 2:45:00 AM","Meter #95175892g","0.00"
"02/01/2026 3:00:00 AM","Meter #95175892","0.44"
"02/01/2026 3:00:00 AM","Meter #95175892g","0.00"
"02/01/2026 3:15:00 AM","Meter #95175892","0.67"
"02/01/2026 3:15:00 AM","Meter #95175892g","0.00"
"02/01/2026 3:30:00 AM","Meter #95175892","0.60"
"02/01/2026 3:30:00 AM","Meter #95175892g","0.00"
"02/01/2026 3:45:00 AM","Meter #95175892","0.36"
"02/01/2026 3:45:00 AM","Meter #95175892g","0.00"
